"timestamp","rif_pos","rif_rot","rif_vel","rif_ang_vel","lif_pos","lif_rot","lif_vel","lif_ang_vel","rPalm_pos","rPalm_rot","rPalm_vel","rPalm_ang_vel","lPalm_pos","lPalm_rot","lPalm_vel","lPalm_ang_vel","cam_pos","cam_rot","cam_vel","cam_ang_vel","tar_pos","tar_rot","tar_vel","tar_ang_vel","Is Eye Tracking Enabled and Valid","gaze origin","gaze direction","gaze rotation","head movement direction","head velocity"
"1702074899927","(0.035525, -0.321526, 0.332945)","(-0.302513, 0.168261, 0.135763, -0.928301)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.104124, -0.306885, 0.250216)","(0.109411, 0.169588, 0.322269, -0.924885)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.023385, 0.003185, 0.201563)","(0.423402, 0.062990, -0.049926, 0.902369)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022421, 0.004021, 0.201118)","(0.073961, -0.768831, 0.635161)","(0.423402, 0.062990, -0.049926, 0.902369)","(-0.105527, 0.022084, 0.994171)","(0.000000, 0.000000, 0.000000)"
"1702074899939","(0.033882, -0.333450, 0.329501)","(-0.334450, 0.162450, 0.125408, -0.919797)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.102540, -0.310895, 0.249214)","(0.082634, 0.164797, 0.313207, -0.931619)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.023135, 0.003188, 0.201375)","(0.423562, 0.063066, -0.050129, 0.902278)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022497, 0.003956, 0.201153)","(0.073759, -0.768956, 0.635032)","(0.423562, 0.063066, -0.050129, 0.902278)","(-0.106087, 0.021830, 0.994117)","(0.000000, 0.000000, 0.000000)"
"1702074899959","(0.032303, -0.339828, 0.327754)","(-0.345026, 0.162298, 0.129130, -0.915391)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.101245, -0.315258, 0.248446)","(0.071868, 0.161689, 0.316757, -0.931857)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.023003, 0.003324, 0.201305)","(0.423674, 0.063521, -0.050592, 0.902167)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022546, 0.003896, 0.201170)","(0.073572, -0.769088, 0.634894)","(0.423674, 0.063521, -0.050592, 0.902167)","(-0.106613, 0.021571, 0.994066)","(0.000000, 0.000000, 0.000000)"
"1702074899978","(0.031811, -0.340362, 0.328269)","(-0.345026, 0.162298, 0.129130, -0.915391)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.100753, -0.315792, 0.248962)","(0.071868, 0.161689, 0.316757, -0.931857)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, 0.000001)","null","null","null","null","(-0.022813, 0.003494, 0.201371)","(0.423437, 0.064113, -0.051044, 0.902211)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.022581, 0.003853, 0.201180)","(0.073434, -0.769225, 0.634745)","(0.423437, 0.064113, -0.051044, 0.902211)","(-0.107104, 0.021317, 0.994019)","(0.000000, 0.000000, 0.000000)"
"1702074900000","(0.030755, -0.343078, 0.327394)","(-0.347738, 0.161280, 0.132146, -0.914114)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.099613, -0.318190, 0.248050)","(0.067931, 0.159475, 0.318920, -0.931796)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, -0.000001)","null","null","null","null","(-0.022630, 0.003616, 0.201365)","(0.422905, 0.064621, -0.051269, 0.902412)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022598, 0.003826, 0.201195)","(0.073361, -0.769328, 0.634628)","(0.422905, 0.064621, -0.051269, 0.902412)","(-0.107553, 0.021075, 0.993976)","(0.000000, 0.000000, 0.000000)"
"1702074900024","(0.030240, -0.346043, 0.328142)","(-0.351272, 0.160514, 0.135324, -0.912432)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.099119, -0.320573, 0.248940)","(0.062545, 0.157668, 0.321182, -0.931703)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.022426, 0.003697, 0.201141)","(0.421959, 0.065253, -0.051328, 0.902806)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022601, 0.003810, 0.201207)","(0.073354, -0.769370, 0.634578)","(0.421959, 0.065253, -0.051328, 0.902806)","(-0.107958, 0.020850, 0.993937)","(0.000000, 0.000000, 0.000000)"
"1702074900036","(0.029097, -0.349030, 0.329031)","(-0.352797, 0.161307, 0.140065, -0.910986)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.098192, -0.323661, 0.249947)","(0.059359, 0.156798, 0.325391, -0.930597)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.022201, 0.003822, 0.201095)","(0.421479, 0.065652, -0.051537, 0.902989)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.022588, 0.003802, 0.201202)","(0.073436, -0.769314, 0.634636)","(0.421479, 0.065652, -0.051537, 0.902989)","(-0.108316, 0.020642, 0.993901)","(0.000000, 0.000000, 0.000000)"
"1702074900052","(0.028743, -0.352006, 0.331080)","(-0.351515, 0.160517, 0.142147, -0.911299)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.097802, -0.326767, 0.251637)","(0.055392, 0.155932, 0.326163, -0.930717)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000001)","null","null","null","null","(-0.022151, 0.003975, 0.201095)","(0.421054, 0.065853, -0.051804, 0.903158)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.022561, 0.003804, 0.201195)","(0.073553, -0.769220, 0.634737)","(0.421054, 0.065853, -0.051804, 0.903158)","(-0.108627, 0.020457, 0.993871)","(0.000000, 0.000000, 0.000000)"
"1702074900081","(0.028910, -0.355215, 0.337743)","(-0.331517, 0.154222, 0.145750, -0.919276)","(0.000000, 0.000000, 0.000000)","(-0.000001, -0.000001, -0.000001)","null","null","null","null","(0.096970, -0.332310, 0.254900)","(0.044477, 0.152259, 0.321211, -0.933629)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.022007, 0.004031, 0.200980)","(0.420647, 0.065730, -0.052081, 0.903340)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022503, 0.003834, 0.201182)","(0.073771, -0.768984, 0.634998)","(0.420647, 0.065730, -0.052081, 0.903340)","(-0.109117, 0.020159, 0.993822)","(0.000000, 0.000000, 0.000000)"
"1702074900096","(0.028500, -0.356312, 0.338315)","(-0.331517, 0.154222, 0.145750, -0.919277)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.096560, -0.333407, 0.255471)","(0.044478, 0.152259, 0.321211, -0.933629)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.021964, 0.004034, 0.200899)","(0.420308, 0.065299, -0.052191, 0.903523)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022473, 0.003846, 0.201170)","(0.073841, -0.768855, 0.635145)","(0.420308, 0.065299, -0.052191, 0.903523)","(-0.109306, 0.020043, 0.993804)","(0.000000, 0.000000, 0.000000)"
"1702074900120","(0.029264, -0.358840, 0.346407)","(-0.294397, 0.145410, 0.149389, -0.932668)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000001, 0.000001)","null","null","null","null","(0.095865, -0.339619, 0.259194)","(0.036073, 0.148953, 0.312215, -0.937568)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, -0.000001)","null","null","null","null","(-0.021797, 0.004043, 0.200809)","(0.420860, 0.064916, -0.052869, 0.903254)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022414, 0.003867, 0.201139)","(0.073831, -0.768601, 0.635453)","(0.420860, 0.064916, -0.052869, 0.903254)","(-0.109589, 0.019859, 0.993777)","(0.000000, 0.000000, 0.000000)"
"1702074900132","(0.028856, -0.360249, 0.347197)","(-0.294397, 0.145410, 0.149389, -0.932668)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.095457, -0.341029, 0.259985)","(0.036073, 0.148953, 0.312215, -0.937568)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, -0.000001)","null","null","null","null","(-0.021722, 0.004032, 0.200729)","(0.421115, 0.064872, -0.053290, 0.903113)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022384, 0.003876, 0.201123)","(0.073780, -0.768532, 0.635544)","(0.421115, 0.064872, -0.053290, 0.903113)","(-0.109689, 0.019788, 0.993767)","(0.000000, 0.000000, 0.000000)"
"1702074900162","(0.028856, -0.360249, 0.347197)","(-0.294397, 0.145410, 0.149389, -0.932668)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.095457, -0.341029, 0.259985)","(0.036073, 0.148953, 0.312215, -0.937568)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.021584, 0.004147, 0.200821)","(0.421383, 0.064980, -0.053200, 0.902986)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022354, 0.003883, 0.201105)","(0.073712, -0.768486, 0.635606)","(0.421383, 0.064980, -0.053200, 0.902986)","(-0.109766, 0.019728, 0.993760)","(0.000000, 0.000000, 0.000000)"
"1702074900185","(0.029301, -0.358982, 0.349311)","(-0.278488, 0.141774, 0.153438, -0.937444)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.095287, -0.341331, 0.260304)","(0.031158, 0.146286, 0.310581, -0.938706)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.021332, 0.004226, 0.200746)","(0.421255, 0.064790, -0.052855, 0.903080)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.022320, 0.003894, 0.201093)","(0.073660, -0.768462, 0.635642)","(0.421255, 0.064790, -0.052855, 0.903080)","(-0.109819, 0.019680, 0.993755)","(0.000000, 0.000000, 0.000000)"
"1702074900196","(0.029608, -0.358260, 0.351226)","(-0.267272, 0.137908, 0.157510, -0.940605)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.094912, -0.341653, 0.260753)","(0.026202, 0.142858, 0.310128, -0.939535)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.021172, 0.004267, 0.200765)","(0.421302, 0.064845, -0.052775, 0.903058)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022278, 0.003909, 0.201078)","(0.073609, -0.768429, 0.635687)","(0.421302, 0.064845, -0.052775, 0.903058)","(-0.109847, 0.019643, 0.993753)","(0.000000, 0.000000, 0.000000)"
"1702074900215","(0.029440, -0.358418, 0.352892)","(-0.258292, 0.136171, 0.160605, -0.942841)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.094326, -0.343045, 0.261394)","(0.024622, 0.141446, 0.310622, -0.939628)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.020944, 0.004237, 0.200807)","(0.421162, 0.065193, -0.052611, 0.903108)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.022231, 0.003924, 0.201065)","(0.073569, -0.768401, 0.635726)","(0.421162, 0.065193, -0.052611, 0.903108)","(-0.109850, 0.019618, 0.993753)","(0.000000, 0.000000, 0.000000)"
"1702074900230","(0.029297, -0.357952, 0.354698)","(-0.250495, 0.136153, 0.161636, -0.944769)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.094016, -0.343851, 0.262506)","(0.025053, 0.141530, 0.310335, -0.939699)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.020830, 0.004188, 0.200639)","(0.421067, 0.065605, -0.052394, 0.903136)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.022178, 0.003937, 0.201054)","(0.073564, -0.768367, 0.635768)","(0.421067, 0.065605, -0.052394, 0.903136)","(-0.109827, 0.019602, 0.993756)","(0.000000, 0.000000, 0.000000)"
"1702074900255","(0.029024, -0.356452, 0.356765)","(-0.238817, 0.135643, 0.166647, -0.946993)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.093526, -0.344056, 0.263499)","(0.021514, 0.141153, 0.312181, -0.939232)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.020597, 0.004189, 0.200580)","(0.421583, 0.066077, -0.052429, 0.902858)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.022065, 0.003955, 0.201019)","(0.073652, -0.768307, 0.635830)","(0.421583, 0.066077, -0.052429, 0.902858)","(-0.109712, 0.019589, 0.993769)","(0.000000, 0.000000, 0.000000)"
"1702074900286","(0.029034, -0.356190, 0.357937)","(-0.232491, 0.135892, 0.170590, -0.947829)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.093606, -0.344476, 0.264303)","(0.019143, 0.141231, 0.313903, -0.938697)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, -0.000001)","null","null","null","null","(-0.020451, 0.004226, 0.200514)","(0.421812, 0.066052, -0.052658, 0.902740)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.021946, 0.003973, 0.200981)","(0.073768, -0.768307, 0.635816)","(0.421812, 0.066052, -0.052658, 0.902740)","(-0.109512, 0.019596, 0.993791)","(0.000000, 0.000000, 0.000000)"
"1702074900303","(0.028779, -0.356854, 0.358455)","(-0.232491, 0.135892, 0.170590, -0.947829)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.093351, -0.345139, 0.264821)","(0.019143, 0.141231, 0.313903, -0.938697)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.020238, 0.004335, 0.200510)","(0.422050, 0.065984, -0.052697, 0.902631)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.021887, 0.003983, 0.200963)","(0.073810, -0.768316, 0.635801)","(0.422050, 0.065984, -0.052697, 0.902631)","(-0.109386, 0.019606, 0.993805)","(0.000000, 0.000000, 0.000000)"
"1702074900319","(0.028779, -0.356854, 0.358455)","(-0.232491, 0.135892, 0.170590, -0.947829)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.093351, -0.345139, 0.264821)","(0.019143, 0.141231, 0.313903, -0.938697)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.019807, 0.004350, 0.200598)","(0.421845, 0.066280, -0.053094, 0.902682)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.021822, 0.003997, 0.200945)","(0.073842, -0.768338, 0.635771)","(0.421845, 0.066280, -0.053094, 0.902682)","(-0.109241, 0.019623, 0.993821)","(0.000000, 0.000000, 0.000000)"
"1702074900335","(0.029417, -0.353702, 0.358498)","(-0.221648, 0.134761, 0.174510, -0.949873)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.093657, -0.343397, 0.263929)","(0.017474, 0.140128, 0.314253, -0.938778)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.019640, 0.004341, 0.200517)","(0.421503, 0.066439, -0.053381, 0.902813)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.021744, 0.004010, 0.200932)","(0.073882, -0.768349, 0.635753)","(0.421503, 0.066439, -0.053381, 0.902813)","(-0.109074, 0.019644, 0.993838)","(0.000000, 0.000000, 0.000000)"
"1702074900354","(0.029667, -0.353045, 0.358544)","(-0.222991, 0.134957, 0.173403, -0.949733)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.093766, -0.342910, 0.263750)","(0.016546, 0.139787, 0.313356, -0.939145)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, -0.000001)","null","null","null","null","(-0.019499, 0.004513, 0.200542)","(0.421796, 0.066933, -0.053960, 0.902605)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.021662, 0.004023, 0.200915)","(0.073924, -0.768342, 0.635756)","(0.421796, 0.066933, -0.053960, 0.902605)","(-0.108884, 0.019670, 0.993859)","(0.000000, 0.000000, 0.000000)"
"1702074900389","(0.030397, -0.351128, 0.358865)","(-0.225521, 0.137145, 0.171649, -0.949141)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000001, 0.000001)","null","null","null","null","(0.094580, -0.341362, 0.263979)","(0.016251, 0.140451, 0.312625, -0.939295)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, -0.000001)","null","null","null","null","(-0.019067, 0.004598, 0.200961)","(0.419789, 0.067230, -0.053963, 0.903518)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.021487, 0.004085, 0.200904)","(0.074035, -0.768388, 0.635687)","(0.419789, 0.067230, -0.053963, 0.903518)","(-0.108438, 0.019754, 0.993906)","(0.000000, 0.000000, 0.000000)"
"1702074900406","(0.031339, -0.349112, 0.358440)","(-0.230650, 0.139114, 0.169144, -0.948071)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.095718, -0.339099, 0.263770)","(0.017254, 0.141041, 0.311494, -0.939564)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, -0.000001)","null","null","null","null","(-0.019094, 0.004336, 0.200429)","(0.420176, 0.067659, -0.054317, 0.903285)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.021393, 0.004105, 0.200907)","(0.074119, -0.768288, 0.635798)","(0.420176, 0.067659, -0.054317, 0.903285)","(-0.108180, 0.019810, 0.993932)","(0.000000, 0.000000, 0.000000)"
"1702074900427","(0.032463, -0.345959, 0.357256)","(-0.231753, 0.141553, 0.167363, -0.947757)","(0.000000, 0.000000, 0.000000)","(-0.000001, -0.000001, 0.000000)","null","null","null","null","(0.097135, -0.336228, 0.262831)","(0.020470, 0.142706, 0.310303, -0.939643)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.018879, 0.004616, 0.200772)","(0.421127, 0.067765, -0.054669, 0.902813)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.021302, 0.004114, 0.200888)","(0.074216, -0.768215, 0.635875)","(0.421127, 0.067765, -0.054669, 0.902813)","(-0.107905, 0.019865, 0.993961)","(0.000000, 0.000000, 0.000000)"
"1702074900441","(0.032520, -0.345937, 0.357554)","(-0.231753, 0.141552, 0.167363, -0.947757)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.097191, -0.336206, 0.263128)","(0.020471, 0.142706, 0.310303, -0.939643)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.018679, 0.004647, 0.200787)","(0.420322, 0.067774, -0.054742, 0.903183)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.021206, 0.004134, 0.200883)","(0.074300, -0.768199, 0.635885)","(0.420322, 0.067774, -0.054742, 0.903183)","(-0.107610, 0.019925, 0.993991)","(0.000000, 0.000000, 0.000000)"
"1702074900454","(0.034193, -0.341803, 0.356034)","(-0.233977, 0.143205, 0.162354, -0.947834)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.098856, -0.332554, 0.261772)","(0.027587, 0.144031, 0.306845, -0.940394)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.018428, 0.004560, 0.200626)","(0.420034, 0.067828, -0.054708, 0.903315)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.021105, 0.004154, 0.200879)","(0.074384, -0.768138, 0.635949)","(0.420034, 0.067828, -0.054708, 0.903315)","(-0.107295, 0.019989, 0.994024)","(0.000000, 0.000000, 0.000000)"
